"id","year","x1","x2","x3","z1","z2","z3","y","x_sum"
11,2011,NA,1,0.17245607348741,1.79066665513674,1,1.70483349078482,28.3658123280448,NA
11,2012,NA,0,-0.024110080950777,1.66715935641961,0,1.61045288733692,34.872701682881,NA
11,2014,NA,0,NA,1.94504960051905,5,1.44261124123557,57.0915010431499,NA
11,2016,NA,2,0.86401500912325,1.92934404866801,1,2.2635016482947,50.7241083964211,NA
11,2017,NA,NA,0.469643542863196,2.26050282171361,2,1.43627583309142,49.0960162104473,NA
11,2018,NA,2,0.90438396781974,2.32835107275305,3,0.663884496691864,48.973286362747,NA
11,2019,NA,NA,0.458654365924303,NA,1,1.25815619322504,45.6396336302352,NA
11,2020,13.934841202783,2,0.598383445030777,NA,1,1.01382881206144,39.936650610753,16.5332246478138
11,2021,NA,1,NA,1.71540380012653,4,1.67849076746863,65.4896808175477,NA
11,2022,NA,3,0.60726619765046,1.57159531647732,2,0.351831145981639,38.6243880505824,NA
11,2023,NA,4,NA,1.6706204333035,2,1.38339045158937,63.8128125752265,NA
11,2024,NA,5,NA,1.82404798217703,2,1.51347636383865,55.8785903301042,NA
12,2008,NA,0,0.304980425891699,1.61130903336934,0,0.8120830157051,32.0803412544524,NA
12,2009,4.82644492758595,0,0.463862038173829,1.38960081484061,2,0.650204128350844,33.1453663940037,5.29030696575978
12,2010,3.86219792158727,NA,-0.176161986179068,NA,2,0.36009198311241,33.5271371398762,NA
12,2017,10.9544342042252,2,0.690964329289272,1.66352536341659,3,0.217625771121317,37.2694876206404,13.6453985335145
12,2018,18.929765295662,NA,0.929688993259333,1.52512869242546,3,0.417437576120883,49.0438287883565,NA
12,2019,NA,NA,NA,NA,2,1.58825064090017,78.4773001531012,NA
12,2021,NA,4,0.857860486154095,1.69141755078956,3,1.57144725150639,57.0155282841553,NA
13,2008,NA,0,0.20260565711942,1.83313957087292,3,0.968051350624413,49.0994056448184,NA
13,2009,5.37226274724549,0,NA,1.74176261762888,3,1.31390388456809,34.8253592568554,NA
13,2010,NA,1,0.141760087150033,NA,3,1.20586374419066,60.6527441019228,NA
13,2012,NA,1,NA,1.64953222632257,3,0.634637444437888,38.8920883944738,NA
13,2016,NA,0,0.541518968064338,1.55253630138997,2,0.874426165891897,38.3336578383128,NA
13,2017,NA,0,0.967064807977295,1.96031562424883,3,0.413030050716918,55.0628367377415,NA
13,2021,NA,1,NA,NA,0,0.803485966558221,49.5834933370679,NA
13,2023,20.1702520704653,2,1.01532721618423,1.62278396603899,4,0.927243265541391,53.8328049532155,23.1855792866495
13,2024,NA,0,1.16341453470523,1.58113244418834,2,0.865066023703114,51.6923475926292,NA
14,2008,NA,0,-0.0890149551269133,2.03794128404586,0,0.784225824486784,30.9591467826569,NA
14,2009,-4.58488160980096,NA,0.249546738734352,1.68918464025205,1,0.294848951709378,13.5154309673803,NA
14,2010,NA,0,0.478330147554516,2.031732454113,3,1.47244712451705,46.6035237856793,NA
14,2011,NA,1,0.140028525172966,1.6129483641496,3,0.813195461026062,49.1809736165342,NA
14,2012,-1.85658025034718,0,0.527072022799985,1.67507675398593,2,0.535252003047108,34.3207844463359,-1.32950822754719
14,2013,NA,2,0.393035656088614,1.59015785053308,4,0.728825301794008,45.102243055125,NA
14,2014,6.30212986487027,2,0.306059976122924,1.64997824309413,2,1.47472389848742,34.6201491277643,8.60818984099319
14,2015,NA,2,0.849667523332755,1.86392942442376,1,1.14374224229167,39.8361690725344,NA
14,2016,NA,NA,0.535895977853215,NA,2,4.11216390431954,82.4884004418464,NA
14,2017,NA,NA,NA,1.82250919396979,2,2.61470283918728,65.7661529540376,NA
14,2018,NA,NA,1.00982158564148,NA,7,2.07744564156668,72.020841693013,NA
14,2019,7.61852648601644,1,0.392514260020107,1.81843427262333,3,1.0350994707939,41.8716943029576,9.01104074603654
14,2020,NA,3,NA,1.82573041400635,0,1.42465768190056,53.751897463835,NA
14,2021,NA,NA,1.13072080575512,1.85948234245387,1,1.6205253334111,64.9587643593139,NA
14,2022,NA,NA,0.987135490446235,1.79264590957774,1,0.791624817951884,59.6520347359625,NA
14,2023,NA,3,1.26905101815646,NA,3,1.03437495927188,45.7690887550361,NA
14,2024,NA,1,NA,1.9998465871767,5,1.91790348896584,76.9194559407531,NA
15,2008,NA,0,0.210505104652839,NA,1,2.20550836690067,36.9902303483994,NA
15,2009,NA,0,0.131764246398234,NA,1,1.67616134937829,48.289537089889,NA
15,2012,11.5486091494499,1,0.0818445278418949,1.94331064706973,0,1.38565825847796,44.5725008317714,12.6304536772918
15,2014,NA,2,0.645415415943717,1.83125244217,3,1.47626237292897,46.4187015741591,NA
15,2016,9.44897182981481,3,0.817539400231908,1.79153211458649,1,1.0946525641625,44.6430180522354,13.2665112300467
15,2017,NA,1,0.284810040247976,1.87278048764381,1,1.14166237991053,40.9404389008006,NA
15,2019,NA,3,NA,1.79224242555463,0,2.56491088671265,54.8876661513986,NA
15,2020,NA,NA,0.81135939565138,NA,3,1.24351250782102,67.4144141544255,NA
15,2023,17.8963931772428,3,0.825526042230194,1.72706190606926,0,1.24851383022727,47.9827624736583,21.721919219473
15,2024,NA,4,1.02103773623821,1.87301588722872,1,0.632771137414223,50.071312845603,NA
16,2008,NA,0,-0.300037740569678,1.92097245250301,0,1.3115923902166,38.2048442227826,NA
16,2009,1.11402331092108,0,0.178027095957077,1.60703372106942,3,1.12052376490184,32.1556649314126,1.29205040687816
16,2010,NA,1,0.191630197063205,NA,2,2.26189529159369,62.4838007768364,NA
16,2011,NA,NA,NA,1.74815069358933,1,2.2759535799229,56.8640627249081,NA
16,2012,NA,NA,0.729057300413842,1.70099722783687,1,1.48072552414913,51.2342611538596,NA
16,2013,NA,1,0.212606843342655,1.97286315903462,3,2.16407343855267,50.0397063955331,NA
16,2014,NA,1,0.289133815458626,1.84182280570411,1,0.900176790467887,35.7415157904466,NA
16,2015,NA,NA,NA,2.11802841932332,2,2.76388583086541,72.13330633962,NA
16,2016,NA,NA,NA,NA,3,2.71894092000429,80.9308833572181,NA
16,2017,10.687691789122,NA,0.398515243738075,1.68936119024289,0,3.0477707449088,52.7961239520728,NA
16,2019,NA,NA,0.979488877041149,1.88697300275205,2,0.956677543800073,47.5474522655474,NA
16,2020,NA,NA,0.900823073927313,1.65470904711049,1,0.464142946257743,47.5233321291554,NA
16,2021,NA,1,0.957710878414218,1.61974267557463,3,1.38282924896122,43.844001659121,NA
16,2022,NA,NA,0.638753730789176,1.66528047495608,1,0.629159992110192,46.3458978110417,NA
16,2023,NA,NA,1.36546833171451,NA,3,2.51299446105095,82.1884150328776,NA
16,2024,NA,5,NA,NA,1,3.13796235389053,79.7148043162266,NA
17,2013,NA,2,0.618380375148263,NA,2,2.61025861171374,67.3015436831557,NA
17,2019,NA,4,0.957899071232532,1.99480387344583,2,1.76292615320523,51.519213184683,NA
18,2012,NA,1,0.361479240833432,2.03138808449191,3,0.78375063390205,43.5292987026865,NA
18,2017,NA,NA,0.903652748820605,1.59576238412081,3,0.542290104485625,43.177212018003,NA
18,2019,NA,NA,0.72570617319434,NA,4,0.94147473288182,72.7917791734914,NA
19,2009,NA,0,0.0338475293829106,NA,3,0.719624932793628,47.7546359316634,NA
19,2010,NA,1,0.301340654768865,1.54114232124459,2,1.8880058216456,41.9269073625046,NA
19,2011,NA,1,0.575536854797974,1.61318259846706,2,0.669245929213511,52.1049295089642,NA
19,2012,12.9221191824174,0,NA,NA,1,1.67847645825198,50.4317681812163,NA
19,2013,11.2484679254453,0,0.550301156734349,1.74002331017695,1,0.427000327572668,38.3899069069146,11.7987690821797
19,2014,18.0495807927723,NA,0.283753432027879,NA,2,2.16084025797166,62.104347587936,NA
19,2016,12.6909264621784,1,0.418729336073739,1.82015594540206,3,0.664790729089333,37.3839882209986,14.1096557982521
19,2017,NA,NA,0.417022519686725,1.93907867379398,2,0.88977075782939,48.361294791114,NA
19,2018,NA,1,0.943070563618676,NA,2,0.969906083852775,44.694984529314,NA
19,2019,NA,0,0.664581409379025,1.51448724134983,3,1.7219058800037,50.7461217135424,NA
19,2020,17.9153302052061,2,0.596383285781485,1.53927404259598,1,0.496216508605313,37.1916307820342,20.5117134909876
19,2021,22.1351905881395,NA,0.951920767503907,1.75821583305893,2,1.78694032313996,61.2958530509883,NA
19,2022,NA,NA,0.841405592640513,NA,5,1.99697150701749,83.4378831361625,NA
19,2023,NA,5,0.756291635436355,NA,5,0.64926810094723,55.1914466522461,NA
19,2024,NA,NA,0.798058716245578,NA,1,1.51239072426631,58.4852248806615,NA
20,2008,NA,0,0.350558587364503,NA,0,0.6888263186153,45.2221459304503,NA
20,2009,2.84131254002182,0,0.00263975640700664,1.77419971594221,4,0.937278406813974,38.1445804230307,2.84395229642882
20,2011,9.01265302083539,0,0.0598741967842216,1.61242942476554,3,0.575586588338368,36.7001133432737,9.07252721761961
20,2012,NA,1,0.510830474551767,1.71572504555537,3,0.83829043244449,39.1313868272206,NA
20,2013,NA,0,0.370736982615199,1.89078737210835,2,0.73006965598771,40.3414102346434,NA
20,2014,NA,NA,NA,NA,2,1.35819331673153,59.733585972673,NA
20,2015,NA,2,0.756923574459506,NA,1,0.904339158665999,34.7464483469781,NA
20,2016,NA,3,0.59447090656613,1.62674098942913,1,1.18269086081772,54.6389318508919,NA
20,2017,NA,0,NA,1.6674806663335,2,3.19768024936908,55.3773605710034,NA
20,2018,NA,NA,0.597138945784536,1.69431947599487,2,1.65873149862645,58.2742145611789,NA
20,2020,18.8376692826182,2,0.548957637904095,1.85929595207063,2,1.20720516090519,55.1388182854758,21.3866269205223
20,2021,19.5157545883255,3,0.916351200634381,1.88029440293632,2,1.22400311383941,50.9664044211199,23.4321057889599
20,2022,NA,0,NA,1.82970781542029,0,1.98830471664988,47.385972682421,NA
20,2024,NA,3,NA,2.28852640326152,1,0.777373754217745,51.9389495239894,NA
21,2008,2.56019616682943,0,-0.228264137680526,1.71745673956334,3,1.61375161147875,32.8775534384299,2.3319320291489
21,2018,NA,2,0.914371294435114,1.83423230341931,3,1.03808035428308,49.1907495224855,NA
21,2020,NA,2,0.885795395544847,NA,4,0.95349649161747,57.2549908997244,NA
21,2021,NA,NA,0.807278875639895,2.12666284070132,3,1.32596757305958,54.2738550565397,NA
21,2022,NA,NA,NA,NA,2,3.01790736072004,91.0250336036675,NA
21,2023,NA,NA,NA,1.94343334605303,2,1.91858059674068,63.1377377267366,NA
22,2008,11.2531901256227,0,-0.284415336602251,1.565799678616,3,1.19369858029512,35.2679030184135,10.9687747890205
22,2009,1.24205542081381,0,NA,NA,4,3.05097565923384,56.9922847319305,NA
22,2011,2.69366331141737,1,0.405967671526014,NA,3,1.32175165308694,44.9473444265318,4.09963098294338
22,2013,3.80881769640769,2,0.254108593173441,1.84578402538105,6,1.03035917529182,53.8412708246237,6.06292628958113
22,2014,NA,2,0.467717164836358,NA,0,2.33926957154558,48.9404073188169,NA
22,2015,NA,1,0.326501129107783,1.74329217228852,1,1.82180590553321,45.0464491280875,NA
22,2016,NA,1,NA,1.58954926498492,2,1.16004714033641,42.8429890332538,NA
22,2017,NA,3,1.05283779636375,NA,3,0.74266364180822,52.1340130420024,NA
22,2018,NA,2,0.907221425572061,1.79387365451209,2,1.37159997932432,53.5147071163327,NA
22,2019,21.4776290851369,NA,NA,NA,6,0.806163919089844,53.6092340136395,NA
22,2020,NA,NA,1.20423226863204,1.72689702246311,3,1.48829916149715,57.8824095410068,NA
22,2021,NA,2,0.86618172749877,1.74326731570719,1,1.79749610236718,60.2778633272025,NA
22,2022,NA,NA,NA,NA,2,3.0214815491498,74.2837154639533,NA
22,2024,NA,3,1.00424565403955,1.70785573138033,1,1.80133903730091,71.8442747532876,NA
23,2009,11.6148393869396,0,0.1137049341487,1.96747932562711,1,0.880241480158173,46.0753345469563,11.7285443210883
23,2010,NA,0,0.303422797311214,1.70200030779491,3,1.54549493650026,35.1547831034603,NA
23,2012,NA,0,0.39272065005207,1.7822957465838,1,0.657537242299541,46.205944074787,NA
23,2014,NA,NA,0.5203174289054,1.62761652982182,0,1.07274060083763,38.0302900343838,NA
23,2016,NA,1,0.825333663116908,1.99840574941974,5,0.152641726466515,42.3676226051392,NA
23,2020,NA,NA,0.988802899111761,1.61897421716916,2,0.625990590062391,47.1345279589826,NA
23,2022,NA,NA,0.958564766930067,1.88638341568665,1,0.692914079105814,38.2569285306477,NA
23,2024,NA,NA,0.99991009340738,1.88954002791658,3,0.54683012159321,55.5384045166273,NA
24,2008,1.54021080922143,0,-0.000880370120285079,1.85224931417319,1,1.4473737397994,32.3318319297075,1.53933043910115
24,2009,1.37170775349705,0,-0.0667588789801812,1.58963573983431,2,0.722539291512359,26.7649283262178,1.30494887451687
24,2011,NA,NA,NA,NA,4,3.03228308217803,58.4323619786662,NA
24,2012,NA,NA,NA,NA,2,1.57664422574459,63.2092929352589,NA
24,2013,NA,NA,NA,1.95609040985742,4,0.769348671987087,59.3819487728507,NA
24,2015,NA,2,0.335946445993613,2.00670307710532,0,1.45560092942812,47.3779895118642,NA
24,2016,24.3301493203764,0,NA,NA,4,0.58569875568614,53.1337998520596,NA
24,2017,NA,NA,0.363099218215211,1.5277176695321,1,2.96918042523369,61.6544410250102,NA
24,2019,NA,NA,NA,2.21376275911792,2,1.5192007568324,60.2598004644433,NA
24,2022,NA,2,1.33562415435154,NA,1,0.761988854791043,44.9495461480819,NA
24,2023,NA,5,NA,NA,1,1.35745617761986,59.2547072686124,NA
25,2013,11.4647301454943,0,0.695435498855659,1.89043197581541,4,0.920252708912179,47.4671915730825,12.1601656443499
25,2014,NA,1,0.590693695950904,1.73400587417675,0,1.41437940318709,37.2275381362325,NA
25,2015,11.0992650171825,2,0.823255516195786,1.77899368446477,1,1.58173483081138,44.7834880434893,13.9225205333782
25,2016,17.9998528192054,3,0.394916945981095,2.10026034509788,2,1.00351926685278,43.0988641488598,21.3947697651865
25,2017,NA,3,NA,NA,4,2.61626056521013,88.7314424966498,NA
25,2018,NA,2,NA,NA,2,2.29850608983158,67.9955866316047,NA
25,2019,NA,2,0.86279125942383,2.30165438387165,1,0.936106430934116,46.1266828266014,NA
25,2020,23.5469487686248,3,1.01411317056045,1.92486110142816,4,0.682557440422856,60.0112676189061,27.5610619391853
25,2022,NA,2,0.71005612416775,1.42187915556319,0,2.31155699845881,63.8289721152578,NA
25,2024,27.2213443151277,5,1.23844344391546,1.71857080637934,2,0.409164162576088,62.4367200896221,33.4597877590431
26,2008,NA,0,-0.270585240694345,2.0976945437287,1,1.30995035314527,40.5208451812358,NA
26,2010,NA,0,-0.0224640138621908,1.83617504511259,4,1.8564670554878,52.713088678261,NA
26,2018,5.03345968770327,1,0.725062870958936,1.51657644729224,1,0.609786869264431,26.9610029524303,6.75852255866221
27,2010,9.20468387136543,0,-0.157642676625983,2.19371173023223,1,0.394361866230288,31.9041120508739,9.04704119473945
27,2013,9.79993820951449,0,0.668044900186942,1.49014954046239,3,0.543458358562214,34.1357711481509,10.4679831097014
27,2018,NA,1,0.958144768999773,1.62740991354441,1,1.36763792377962,37.6024587932077,NA
27,2020,12.0899508710934,0,NA,1.9390901902438,2,3.63752435341955,67.7090288055799,NA
28,2008,8.11057388622135,0,0.246352931906586,1.93227803771968,1,0.848724432940271,32.7039684655851,8.35692681812793
28,2009,NA,NA,0.215420854045078,2.10024365595505,5,1.3258218455204,53.9394643543672,NA
28,2011,6.96782972010533,0,0.495069126409362,1.69260027897898,2,0.364852991558002,25.6151313693788,7.46289884651469
28,2012,NA,NA,NA,1.45303225207586,1,2.26476433793597,47.1994598099341,NA
28,2015,4.94130018646297,0,NA,1.92606732310588,1,2.28328954209902,49.2147262602467,NA
28,2016,NA,3,0.637855733410106,NA,4,1.16259822762858,45.8633608142951,NA
28,2017,NA,NA,NA,NA,2,3.15716542701582,75.394324384644,NA
28,2018,16.4791185257789,0,1.09519143267244,1.49997851367755,1,0.822223751516326,32.9944300544684,17.5743099584513
28,2019,NA,0,NA,1.544137751908,2,0.797135382183429,38.3294425865067,NA
28,2020,NA,4,0.527236604684731,NA,3,1.49713184251493,56.8375367666058,NA
28,2022,NA,NA,0.66578319571272,NA,1,0.519101603650225,38.3712589417595,NA
28,2024,NA,NA,1.04099404385488,1.81779456962959,1,1.06167274464577,50.0946317069457,NA
29,2008,-2.86841818896482,NA,0.490091711792047,1.58424580835687,3,1.53707146899028,35.6398985913688,NA
29,2009,11.09084372133,0,NA,1.68387734039419,2,0.756517615638015,37.0669902294304,NA
29,2010,NA,0,-0.102929584143567,1.93411110880719,1,0.964903075576492,38.9866082177601,NA
29,2013,9.8231295780356,1,0.563618879998103,1.68896732704009,2,0.451074421785432,41.2996926881076,11.3867484580337
29,2015,NA,1,0.280593560411944,1.76558367405272,4,1.6932937749156,54.4551885482534,NA
29,2018,NA,0,0.650371449766681,2.23312504903688,1,0.679313098377377,42.3090610721723,NA
29,2022,NA,4,0.719881356460974,2.01033312232111,1,1.91907864001905,41.4473595540545,NA
30,2008,NA,NA,-0.0246937543270178,1.53599933464806,2,0.610953015488932,41.4139716355674,NA
30,2009,9.0936958348052,0,0.294535021283082,1.81955504522084,2,1.14793902314433,33.9112256716014,9.38823085608828
30,2010,NA,1,-0.135979289727402,1.70812479728602,2,0.890926059038217,22.2447868060258,NA
30,2013,10.6811047911372,NA,0.741327882860787,NA,2,0.997943844019995,49.1106507362316,NA
30,2014,NA,2,0.466456422349438,1.70982627299776,1,1.57405590844069,47.5315547145299,NA
30,2015,13.9545868494074,NA,0.126273512927582,1.66468312748738,2,1.45766019539998,38.3816652258903,NA
30,2016,12.8947238018688,3,NA,NA,1,1.43522565473329,52.7398962532079,NA
30,2017,15.3211973625091,2,0.602012080242275,2.13177117843853,0,1.65125748664243,47.8476215411847,17.9232094427514
30,2018,NA,NA,1.10579146878445,1.81795106708274,2,0.553191514922021,56.3877095736409,NA
30,2019,NA,3,0.54482408320473,1.61820921615511,1,1.45457427814604,46.2417422508253,NA
30,2020,NA,3,0.704768652780331,2.1446138972453,7,1.1592464412477,49.826154634304,NA
30,2021,NA,4,NA,1.78130252035005,2,2.75794073893678,69.5017037868385,NA
30,2022,22.5702960181079,NA,NA,NA,1,3.01534236119568,78.5028091820802,NA
30,2024,NA,3,0.752560520893894,1.7067373683349,0,0.537419426576956,37.6994690793147,NA
31,2008,NA,NA,0.430917403980857,2.1560112480066,5,1.90399761544653,49.7123401384224,NA
31,2009,0.650042182343896,0,-0.0049359396653017,1.71479152019095,3,3.47497402135597,61.9056400563701,0.645106242678594
31,2010,NA,NA,NA,1.49999931603797,1,3.98305007512802,83.3655783447551,NA
31,2011,NA,1,0.150878258151351,1.72453326345017,1,0.428547801101152,23.68248464047,NA
31,2012,NA,0,0.398664458567509,1.77028185030389,3,1.79399047483811,59.0971603510428,NA
31,2013,13.1428701157658,NA,0.202848047949374,1.89461524918179,1,0.651024324655591,36.1688137360581,NA
31,2014,3.53287123965333,0,0.420514619996538,1.90639743686204,4,0.338829990749921,27.1829614231554,3.95338585964987
31,2015,NA,NA,NA,1.54407095851226,2,2.32764878483326,59.6880630979075,NA
31,2016,6.12012739114152,0,0.728006013276172,1.35097402379399,3,0.695363649820935,19.5331935252011,6.8481334044177
31,2017,13.0999062424467,3,0.66988092311658,2.25997201987728,4,0.827729529243381,62.525425957142,16.7697871655632
31,2018,8.47893175584568,1,0.376667740230914,1.86374327627585,0,2.10907283923699,39.1993245495388,9.85559949607659
31,2020,NA,NA,0.504261202280759,1.55825095972181,0,0.432530792949074,46.4197833027631,NA
31,2021,NA,NA,0.94231527869124,NA,4,3.01230257924081,90.6715350019953,NA
31,2022,7.77687660418042,4,0.99182169942651,1.83077079996273,1,0.412825899486018,26.7124275508538,12.7686983036069
31,2023,NA,NA,NA,NA,3,1.57111266037312,66.1679995191815,NA
31,2024,NA,2,NA,NA,1,1.86473119166824,77.7925503905078,NA
